thread_num,extime,ycsb_tuple_num,ycsb_max_ope,ycsb_rratio,ycsb_rmw,skew,protocol,tps,abort_rate
64,10,1000000,15,95,0,0.9,Silo,1240771,0.1222
64,10,1000000,15,95,0,0.9,2PL-NoWait,614529,0.2208
64,10,1000000,15,95,0,0.9,D2PL,777609,0.0000
64,10,1000000,15,95,0,0.95,Silo,1068160,0.2105
64,10,1000000,15,95,0,0.95,2PL-NoWait,460143,0.3323
64,10,1000000,15,95,0,0.95,D2PL,596478,0.0000
64,10,1000000,15,95,0,0.99,Silo,999351,0.3143
64,10,1000000,15,95,0,0.99,2PL-NoWait,388892,0.3920
64,10,1000000,15,95,0,0.99,D2PL,508858,0.0000
64,10,500000,5,50,0,0,Silo,12915414,0.0006
64,10,500000,5,50,0,0,2PL-NoWait,13324110,0.0012
64,10,500000,5,50,0,0,D2PL,11450669,0.0000
64,10,500000,5,50,0,0.2,Silo,12981131,0.0007
64,10,500000,5,50,0,0.2,2PL-NoWait,13438636,0.0012
64,10,500000,5,50,0,0.2,D2PL,11590315,0.0000
64,10,500000,5,50,0,0.6,Silo,9705344,0.0049
64,10,500000,5,50,0,0.6,2PL-NoWait,8699031,0.0081
64,10,500000,5,50,0,0.6,D2PL,11852111,0.0000
64,10,500000,5,50,0,0.8,Silo,2970584,0.0462
64,10,500000,5,50,0,0.8,2PL-NoWait,2275645,0.0785
64,10,500000,5,50,0,0.8,D2PL,4573397,0.0000
64,10,500000,5,50,0,0.9,Silo,1654616,0.1759
64,10,500000,5,50,0,0.9,2PL-NoWait,1170309,0.3423
64,10,500000,5,50,0,0.9,D2PL,2121498,0.0000
64,10,500000,5,50,0,0.95,Silo,1314652,0.3266
64,10,500000,5,50,0,0.95,2PL-NoWait,910502,0.3904
64,10,500000,5,50,0,0.95,D2PL,1423003,0.0000
64,10,500000,5,50,0,0.99,Silo,1151293,0.4864
64,10,500000,5,50,0,0.99,2PL-NoWait,776128,0.4957
64,10,500000,5,50,0,0.99,D2PL,1249356,0.0000
64,10,500000,5,95,0,0,Silo,16419340,0.0001
64,10,500000,5,95,0,0,2PL-NoWait,15553877,0.0002
64,10,500000,5,95,0,0,D2PL,13295579,0.0000
64,10,500000,5,95,0,0.2,Silo,16588818,0.0001
64,10,500000,5,95,0,0.2,2PL-NoWait,15429679,0.0002
64,10,500000,5,95,0,0.2,D2PL,13332305,0.0000
64,10,500000,5,95,0,0.6,Silo,17512908,0.0006
64,10,500000,5,95,0,0.6,2PL-NoWait,15110011,0.0016
64,10,500000,5,95,0,0.6,D2PL,14433708,0.0000
64,10,500000,5,95,0,0.8,Silo,9993352,0.0074
64,10,500000,5,95,0,0.8,2PL-NoWait,6489193,0.0168
64,10,500000,5,95,0,0.8,D2PL,11998112,0.0000
64,10,500000,5,95,0,0.9,Silo,5889282,0.0184
64,10,500000,5,95,0,0.9,2PL-NoWait,3351297,0.0440
64,10,500000,5,95,0,0.9,D2PL,5541472,0.0000
64,10,500000,5,95,0,0.95,Silo,4717856,0.0293
64,10,500000,5,95,0,0.95,2PL-NoWait,2526405,0.0585
64,10,500000,5,95,0,0.95,D2PL,4017875,0.0000
64,10,500000,5,95,0,0.99,Silo,3997762,0.0421
64,10,500000,5,95,0,0.99,2PL-NoWait,2070233,0.0857
64,10,500000,5,95,0,0.99,D2PL,3184902,0.0000
64,10,500000,10,50,0,0,Silo,5975014,0.0025
64,10,500000,10,50,0,0,2PL-NoWait,6099637,0.0045
64,10,500000,10,50,0,0,D2PL,5514079,0.0000
64,10,500000,10,50,0,0.2,Silo,5974726,0.0027
64,10,500000,10,50,0,0.2,2PL-NoWait,6089442,0.0046
64,10,500000,10,50,0,0.2,D2PL,5560042,0.0000
64,10,500000,10,50,0,0.6,Silo,3691536,0.0176
64,10,500000,10,50,0,0.6,2PL-NoWait,3265825,0.0294
64,10,500000,10,50,0,0.6,D2PL,5293016,0.0000
64,10,500000,10,50,0,0.8,Silo,1040488,0.1540
64,10,500000,10,50,0,0.8,2PL-NoWait,770972,0.3225
64,10,500000,10,50,0,0.8,D2PL,1056700,0.0000
64,10,500000,10,50,0,0.9,Silo,624975,0.4988
64,10,500000,10,50,0,0.9,2PL-NoWait,417550,0.5925
64,10,500000,10,50,0,0.9,D2PL,479236,0.0000
64,10,500000,10,50,0,0.95,Silo,494655,0.6577
64,10,500000,10,50,0,0.95,2PL-NoWait,326760,0.6758
64,10,500000,10,50,0,0.95,D2PL,382768,0.0000
64,10,500000,10,50,0,0.99,Silo,401452,0.7164
64,10,500000,10,50,0,0.99,2PL-NoWait,278048,0.7177
64,10,500000,10,50,0,0.99,D2PL,292599,0.0000
64,10,500000,10,95,0,0,Silo,8083996,0.0003
64,10,500000,10,95,0,0,2PL-NoWait,7608080,0.0007
64,10,500000,10,95,0,0,D2PL,6519100,0.0000
64,10,500000,10,95,0,0.2,Silo,8187137,0.0003
64,10,500000,10,95,0,0.2,2PL-NoWait,7679551,0.0007
64,10,500000,10,95,0,0.2,D2PL,6484508,0.0000
64,10,500000,10,95,0,0.6,Silo,7936632,0.0026
64,10,500000,10,95,0,0.6,2PL-NoWait,6634131,0.0215
64,10,500000,10,95,0,0.6,D2PL,6902738,0.0000
64,10,500000,10,95,0,0.8,Silo,3611433,0.0247
64,10,500000,10,95,0,0.8,2PL-NoWait,2251958,0.0556
64,10,500000,10,95,0,0.8,D2PL,3561716,0.0000
64,10,500000,10,95,0,0.9,Silo,2181748,0.0653
64,10,500000,10,95,0,0.9,2PL-NoWait,1161229,0.1344
64,10,500000,10,95,0,0.9,D2PL,1751558,0.0000
64,10,500000,10,95,0,0.95,Silo,1801866,0.1115
64,10,500000,10,95,0,0.95,2PL-NoWait,868140,0.1829
64,10,500000,10,95,0,0.95,D2PL,1323443,0.0000
64,10,500000,10,95,0,0.99,Silo,1679707,0.1771
64,10,500000,10,95,0,0.99,2PL-NoWait,737221,0.2355
64,10,500000,10,95,0,0.99,D2PL,1029265,0.0000
64,10,500000,15,50,0,0,Silo,3676331,0.0056
64,10,500000,15,50,0,0,2PL-NoWait,3712871,0.0097
64,10,500000,15,50,0,0,D2PL,3442369,0.0000
64,10,500000,15,50,0,0.2,Silo,3662927,0.0059
64,10,500000,15,50,0,0.2,2PL-NoWait,3670400,0.0101
64,10,500000,15,50,0,0.2,D2PL,3380312,0.0000
64,10,500000,15,50,0,0.6,Silo,2040957,0.0360
64,10,500000,15,50,0,0.6,2PL-NoWait,1746741,0.0586
64,10,500000,15,50,0,0.6,D2PL,2847089,0.0000
64,10,500000,15,50,0,0.8,Silo,577692,0.3072
64,10,500000,15,50,0,0.8,2PL-NoWait,395030,0.4685
64,10,500000,15,50,0,0.8,D2PL,463490,0.0000
64,10,500000,15,50,0,0.9,Silo,341560,0.6926
64,10,500000,15,50,0,0.9,2PL-NoWait,215812,0.7490
64,10,500000,15,50,0,0.9,D2PL,219250,0.0000
64,10,500000,15,50,0,0.95,Silo,257426,0.7736
64,10,500000,15,50,0,0.95,2PL-NoWait,169498,0.7787
64,10,500000,15,50,0,0.95,D2PL,154723,0.0000
64,10,500000,15,50,0,0.99,Silo,210152,0.7987
64,10,500000,15,50,0,0.99,2PL-NoWait,148275,0.7696
64,10,500000,15,50,0,0.99,D2PL,144427,0.0000
64,10,500000,15,95,0,0,Silo,5301669,0.0006
64,10,500000,15,95,0,0,2PL-NoWait,4910435,0.0015
64,10,500000,15,95,0,0,D2PL,4083942,0.0000
64,10,500000,15,95,0,0.2,Silo,5269681,0.0007
64,10,500000,15,95,0,0.2,2PL-NoWait,4921460,0.0017
64,10,500000,15,95,0,0.2,D2PL,4163527,0.0000
64,10,500000,15,95,0,0.6,Silo,4901695,0.0058
64,10,500000,15,95,0,0.6,2PL-NoWait,3929002,0.0139
64,10,500000,15,95,0,0.6,D2PL,4354254,0.0000
64,10,500000,15,95,0,0.8,Silo,2023196,0.0497
64,10,500000,15,95,0,0.8,2PL-NoWait,1174124,0.1175
64,10,500000,15,95,0,0.8,D2PL,1578193,0.0000
64,10,500000,15,95,0,0.9,Silo,1251341,0.1370
64,10,500000,15,95,0,0.9,2PL-NoWait,423138,0.7928
64,10,500000,15,95,0,0.9,D2PL,774941,0.0000
64,10,500000,15,95,0,0.95,Silo,1096716,0.2311
64,10,500000,15,95,0,0.95,2PL-NoWait,455965,0.3219
64,10,500000,15,95,0,0.95,D2PL,574542,0.0000
64,10,500000,15,95,0,0.99,Silo,1038292,0.3382
64,10,500000,15,95,0,0.99,2PL-NoWait,385599,0.4143
64,10,500000,15,95,0,0.99,D2PL,514967,0.0000
64,10,100000,5,50,0,0,Silo,13714163,0.0023
64,10,100000,5,50,0,0,2PL-NoWait,13004892,0.0038
64,10,100000,5,50,0,0,D2PL,13925971,0.0000
64,10,100000,5,50,0,0.2,Silo,13611782,0.0024
64,10,100000,5,50,0,0.2,2PL-NoWait,12756134,0.0040
64,10,100000,5,50,0,0.2,D2PL,13902921,0.0000
64,10,100000,5,50,0,0.6,Silo,7260398,0.0112
64,10,100000,5,50,0,0.6,2PL-NoWait,5992415,0.0282
64,10,100000,5,50,0,0.6,D2PL,12475822,0.0000
64,10,100000,5,50,0,0.8,Silo,2396276,0.0771
64,10,100000,5,50,0,0.8,2PL-NoWait,1770346,0.1419
64,10,100000,5,50,0,0.8,D2PL,3446204,0.0000
64,10,100000,5,50,0,0.9,Silo,1497882,0.2771
64,10,100000,5,50,0,0.9,2PL-NoWait,1073114,0.3535
64,10,100000,5,50,0,0.9,D2PL,1755256,0.0000
64,10,100000,5,50,0,0.95,Silo,1255657,0.4466
64,10,100000,5,50,0,0.95,2PL-NoWait,877735,0.4775
64,10,100000,5,50,0,0.95,D2PL,1485441,0.0000
64,10,100000,5,50,0,0.99,Silo,1008821,0.5175
64,10,100000,5,50,0,0.99,2PL-NoWait,733356,0.5731
64,10,100000,5,50,0,0.99,D2PL,1122389,0.0000
64,10,100000,5,95,0,0,Silo,26193777,0.0003
64,10,100000,5,95,0,0,2PL-NoWait,21882001,0.0007
64,10,100000,5,95,0,0,D2PL,18064632,0.0000
64,10,100000,5,95,0,0.2,Silo,26299107,0.0003
64,10,100000,5,95,0,0.2,2PL-NoWait,21820535,0.0008
64,10,100000,5,95,0,0.2,D2PL,18196250,0.0000
64,10,100000,5,95,0,0.6,Silo,21397554,0.0017
64,10,100000,5,95,0,0.6,2PL-NoWait,14935040,0.0039
64,10,100000,5,95,0,0.6,D2PL,18372293,0.0000
64,10,100000,5,95,0,0.8,Silo,9330730,0.0101
64,10,100000,5,95,0,0.8,2PL-NoWait,5323979,0.0238
64,10,100000,5,95,0,0.8,D2PL,9040886,0.0000
64,10,100000,5,95,0,0.9,Silo,5788767,0.0234
64,10,100000,5,95,0,0.9,2PL-NoWait,3017945,0.0512
64,10,100000,5,95,0,0.9,D2PL,4962090,0.0000
64,10,100000,5,95,0,0.95,Silo,4730732,0.0371
64,10,100000,5,95,0,0.95,2PL-NoWait,2359237,0.0727
64,10,100000,5,95,0,0.95,D2PL,3612787,0.0000
64,10,100000,5,95,0,0.99,Silo,4336113,0.0597
64,10,100000,5,95,0,0.99,2PL-NoWait,1992017,0.0965
64,10,100000,5,95,0,0.99,D2PL,3201828,0.0000
64,10,100000,10,50,0,0,Silo,5468014,0.0087
64,10,100000,10,50,0,0,2PL-NoWait,5122409,0.0131
64,10,100000,10,50,0,0,D2PL,6679101,0.0000
64,10,100000,10,50,0,0.2,Silo,5371994,0.0091
64,10,100000,10,50,0,0.2,2PL-NoWait,5030615,0.0179
64,10,100000,10,50,0,0.2,D2PL,6510673,0.0000
64,10,100000,10,50,0,0.6,Silo,2508903,0.0368
64,10,100000,10,50,0,0.6,2PL-NoWait,2118032,0.0580
64,10,100000,10,50,0,0.6,D2PL,4239970,0.0000
64,10,100000,10,50,0,0.8,Silo,854984,0.2792
64,10,100000,10,50,0,0.8,2PL-NoWait,627493,0.4804
64,10,100000,10,50,0,0.8,D2PL,836691,0.0000
64,10,100000,10,50,0,0.9,Silo,562941,0.6136
64,10,100000,10,50,0,0.9,2PL-NoWait,380854,0.6744
64,10,100000,10,50,0,0.9,D2PL,438660,0.0000
64,10,100000,10,50,0,0.95,Silo,433522,0.6933
64,10,100000,10,50,0,0.95,2PL-NoWait,307524,0.6940
64,10,100000,10,50,0,0.95,D2PL,368540,0.0000
64,10,100000,10,50,0,0.99,Silo,365563,0.7209
64,10,100000,10,50,0,0.99,2PL-NoWait,269633,0.8006
64,10,100000,10,50,0,0.99,D2PL,289672,0.0000
64,10,100000,10,95,0,0,Silo,12203588,0.0011
64,10,100000,10,95,0,0,2PL-NoWait,9828505,0.0025
64,10,100000,10,95,0,0,D2PL,8551571,0.0000
64,10,100000,10,95,0,0.2,Silo,12153876,0.0012
64,10,100000,10,95,0,0.2,2PL-NoWait,9785030,0.0027
64,10,100000,10,95,0,0.2,D2PL,8698156,0.0000
64,10,100000,10,95,0,0.6,Silo,8487704,0.0063
64,10,100000,10,95,0,0.6,2PL-NoWait,5790753,0.0137
64,10,100000,10,95,0,0.6,D2PL,8492946,0.0000
64,10,100000,10,95,0,0.8,Silo,3289657,0.0334
64,10,100000,10,95,0,0.8,2PL-NoWait,1859221,0.0820
64,10,100000,10,95,0,0.8,D2PL,2946030,0.0000
64,10,100000,10,95,0,0.9,Silo,2158588,0.0875
64,10,100000,10,95,0,0.9,2PL-NoWait,1064808,0.1602
64,10,100000,10,95,0,0.9,D2PL,1688373,0.0000
64,10,100000,10,95,0,0.95,Silo,1901061,0.1512
64,10,100000,10,95,0,0.95,2PL-NoWait,847781,0.2265
64,10,100000,10,95,0,0.95,D2PL,1224200,0.0000
64,10,100000,10,95,0,0.99,Silo,1788178,0.2315
64,10,100000,10,95,0,0.99,2PL-NoWait,727489,0.2910
64,10,100000,10,95,0,0.99,D2PL,1083688,0.0000
64,10,100000,15,50,0,0,Silo,3105135,0.0182
64,10,100000,15,50,0,0,2PL-NoWait,2833246,0.0298
64,10,100000,15,50,0,0,D2PL,4097570,0.0000
64,10,100000,15,50,0,0.2,Silo,3046919,0.0190
64,10,100000,15,50,0,0.2,2PL-NoWait,2829701,0.0298
64,10,100000,15,50,0,0.2,D2PL,4152857,0.0000
64,10,100000,15,50,0,0.6,Silo,1360451,0.0751
64,10,100000,15,50,0,0.6,2PL-NoWait,1111066,0.1321
64,10,100000,15,50,0,0.6,D2PL,1794658,0.0000
64,10,100000,15,50,0,0.8,Silo,492745,0.5214
64,10,100000,15,50,0,0.8,2PL-NoWait,218184,0.9730
64,10,100000,15,50,0,0.8,D2PL,348524,0.0000
64,10,100000,15,50,0,0.9,Silo,293931,0.7543
64,10,100000,15,50,0,0.9,2PL-NoWait,199469,0.7680
64,10,100000,15,50,0,0.9,D2PL,195498,0.0000
64,10,100000,15,50,0,0.95,Silo,229241,0.7889
64,10,100000,15,50,0,0.95,2PL-NoWait,165119,0.7763
64,10,100000,15,50,0,0.95,D2PL,167725,0.0000
64,10,100000,15,50,0,0.99,Silo,197146,0.7905
64,10,100000,15,50,0,0.99,2PL-NoWait,153168,0.7579
64,10,100000,15,50,0,0.99,D2PL,147287,0.0000
64,10,100000,15,95,0,0,Silo,7558951,0.0025
64,10,100000,15,95,0,0,2PL-NoWait,5994764,0.0057
64,10,100000,15,95,0,0,D2PL,5466643,0.0000
64,10,100000,15,95,0,0.2,Silo,7562115,0.0027
64,10,100000,15,95,0,0.2,2PL-NoWait,5910803,0.0060
64,10,100000,15,95,0,0.2,D2PL,5480135,0.0000
64,10,100000,15,95,0,0.6,Silo,4815681,0.0130
64,10,100000,15,95,0,0.6,2PL-NoWait,3186243,0.0297
64,10,100000,15,95,0,0.6,D2PL,5170485,0.0000
64,10,100000,15,95,0,0.8,Silo,1808959,0.0674
64,10,100000,15,95,0,0.8,2PL-NoWait,951968,0.1415
64,10,100000,15,95,0,0.8,D2PL,1342177,0.0000
64,10,100000,15,95,0,0.9,Silo,1278203,0.1856
64,10,100000,15,95,0,0.9,2PL-NoWait,550775,0.2959
64,10,100000,15,95,0,0.9,D2PL,747991,0.0000
64,10,100000,15,95,0,0.95,Silo,1141603,0.3010
64,10,100000,15,95,0,0.95,2PL-NoWait,447438,0.4396
64,10,100000,15,95,0,0.95,D2PL,622578,0.0000
64,10,100000,15,95,0,0.99,Silo,1108237,0.4159
64,10,100000,15,95,0,0.99,2PL-NoWait,382581,0.4492
64,10,100000,15,95,0,0.99,D2PL,498448,0.0000
